gyro_x,gyro_y,gyro_z
0.6663832763927349,2.295318345668252,-1.261127788214878
0.20644827783604217,1.0299044182071373,0.111489074556606
-0.8004737500731899,-1.138951338281402,-1.6015628540771083
1.2113021100071202,-1.0229076066129024,-0.18158592495322262
1.2634152743568405,-1.2553660326761404,-0.0386824746926647
-0.6568809405184857,-0.7569901282790209,-1.0323308358054362
-0.6198370428816246,-0.30947700117033994,1.7441333194519715
-1.1046163738533838,0.39905762693791663,-1.0725100159755896
-0.9176514725770789,0.2511099375681015,-0.7452096735011662
-0.03580830574780557,-1.3223327284414843,-0.532094022759607
-0.8631975302626939,-0.7525172263553739,-1.2384079639804932
0.14963379947415206,0.7635836131179458,0.7142691388647882
-0.614777622769151,-1.0342505120385663,-1.2991973183249066
-0.1994844646105077,-2.019464131379941,-1.1554961707190043
1.3510298711484672,0.623111111601151,0.4243853640331264
0.7455361105979946,1.7476112048897436,-0.4074060420430467
-0.04073189327166317,-0.4575342789067167,-0.9377017076756006
-0.35427049630630936,-0.6672845851159893,-0.5237641431343009
-0.9886595340282797,1.4463209133834383,2.046972447730222
0.05000698268342867,0.8635974272300743,-0.09188861162707841
-0.31164728314279583,-0.5884186007475123,-0.37169250710333535
-1.3500294551146945,0.906151958003322,-2.1035114245563333
0.5066222860287782,0.8668636116175124,0.36826165656787707
0.7268953081140982,0.4560357424818529,-0.11948758424817946
-1.510243644649338,-0.298345164779615,0.36574292591477736
0.5204714720907714,-0.7555746597130597,-1.2219421637815984
0.3294973660900019,1.002595002976969,-0.13901507708731983
-0.6524604382165339,-0.33322522521161585,-1.7440147828316588
1.1815977053230298,-1.5925025292220316,-0.4030764611154109
-0.6749994597216514,0.884909258286942,-0.07459939680007682
-0.732014856462586,-1.1478581166731523,-0.5927812610076005
0.6163309895304744,-0.08933402943175162,-1.6820787144822649
0.035853697978799524,-1.6987562105432403,-0.5541983142770364
-2.00745793544027,-0.5131752627970837,-0.21360791672085297
0.6040029732074292,-0.5233451994125826,-0.061616281933550364
0.012870678558771755,-1.1535974360325196,-0.8062923748090215
-0.8659219375573486,0.4626712519368385,-0.9097921627403577
-0.12965907180196504,0.27088385845481827,-1.5252112313959005
-0.1448573286506518,-1.4353469844513413,-1.2128287604568395
-1.172229444485994,-0.3142002752686041,-0.8611591586727505
-0.10075344941130027,0.3236378360867166,-0.24467983691168213
0.17300018711056947,-1.9442816499745896,0.6743744445311767
0.9113268756890154,-0.31859263162092893,0.4018945452726794
-0.4747132202855787,-1.3723715240766714,0.7001034361175922
0.34571914244027535,-0.6986284808739254,0.74300257747483
0.48654592723662,-0.004785172589823352,-0.008472316990018092
-1.4292745503834396,0.310358040566672,0.6709023681653716
-0.4260770774615903,0.7671454243959029,0.5551599962383454
-0.5541995306618298,-0.4806309638415527,0.17338587570725092
-0.8983191225921514,-0.09595115250530446,-2.168335283685626
-0.1146527908738303,0.3639713767039619,-1.696282905408536
-0.08805031777070113,2.481468820885068,0.612924635948794
1.1840982089360899,-0.33041897291689243,-1.232971622253235
-0.45982814067599703,0.6290078078710722,-0.4880690854589078
0.9406518394878677,-0.29007030606791273,-0.34175868654494906
-0.16336503790774354,0.17091109440112262,-1.5242893880250639
-0.7174822951309643,0.6251961917710794,0.57269350968915
0.7771259473122988,-0.14461664875494062,-0.6953341831299074
0.8348796771696713,-0.29389264566082757,-0.16547217968419903
0.22132754550675196,0.6667083080958967,2.475997626441523
0.12694121265759267,-0.29337112648258035,0.26260101784597994
0.5395367435503825,-0.14914096834336674,1.7305976446263518
0.5716728001257453,-0.7048096685483457,-2.7144913495660363
0.453245551834674,0.5322911025694118,-2.091117331093908
-3.629947271768533,0.37938378821239355,-0.7103487667487886
1.10377962883122,1.4727342929805558,-1.5922290817372116
0.42085257871643583,-1.6869271423215975,0.06193198956016588
-0.731160031679607,-0.09664826666682112,-0.3982160070187637
1.9735702199748524,-1.5940250040566948,-0.8195506798841826
0.4785371011582728,0.34134244811896114,-1.6363650540986059
-0.7490969355950028,0.18614433947234169,-0.5976257980522104
1.155690928587984,1.0545426877547228,1.3665213223271997
-2.1741448725973753,-0.07756327297626456,0.03827014390411291
1.621867954347533,-0.46290353797721945,1.3970134152662652
-2.479915022965107,-0.5347255205688781,0.5755138554861088
1.1542794571747281,-0.3034078910964671,-0.22279803999138267
-1.237196595135854,-0.7471175523284748,-0.5044805771403065
0.7171468400733495,2.1728954863049923,0.9142113761055269
0.7148970937753063,-0.5038798236086538,-0.43952252882802695
-0.12802699041589058,2.1432902187779836,-0.2318029148378475
1.5391115540764972,-0.14571037750214608,0.3528439837382491
1.2251679413471646,0.6468668892138884,-0.11955857187046094
0.26332315902686276,-0.9439349662462719,-0.7792801816624404
0.1266320644804881,-0.7341736888485622,-0.577609575809545
-0.013302679342367786,2.1099328277173766,0.6342683519297297
0.3308438299113899,-1.4120081676086624,1.6493381076385594
0.12943459072428767,0.7493687442946545,0.4819141774762485
0.4165839137755109,1.0787185755476962,-0.531618487355517
0.618840071596362,-2.4297587193437886,-0.009525262177945993
-0.022827792458918125,-1.9023701439846248,0.9846833606140417
0.38182651253274213,-0.3102131617092289,-1.1348665707833492
-1.8470225014806205,-0.6049173231913544,2.0841804276876164
0.7427344294603525,-0.8394592348215963,-1.7432914612343546
0.4390361723406553,-0.16694056610269686,-0.3507758329998789
-0.6985318569119546,0.5528146371437603,0.4352667613319748
0.9676342953682389,-0.4927406640820401,-0.9166008669199248
-0.5914914139960473,-0.11969293148986937,0.53616171046941
-0.13886301265104173,-0.34757564214974723,0.12857150154690064
0.7697374444329287,-1.2775386364372303,-0.9155392918534658
1.3320805991888471,0.436295344411144,-0.4181358837609983
-1.1064768160552527,1.9573027656950412,0.9423448222762378
-0.790470180942847,1.405869206442337,0.5697262928805247
-0.009988465147692957,1.246704287808021,0.5678322028114782
1.8061578384528245,1.0312347248900346,-0.3143066969282433
-1.1092140413544178,-1.0905098628382017,-0.6731086092765362
0.2226624137249584,0.6505785262893419,-1.2720961958661454
-0.635799312798427,0.8592687028081156,-0.28790823832750295
1.2705925004613958,-0.014260757223815267,1.4440123610077285
-0.19209809801176664,0.8306935340794398,0.4952996887338737
0.6727213075125245,0.39350929182521427,-2.3193027252211205
0.10992925225749334,-1.134860601894536,0.5302568625563105
0.265524676028279,0.08190136258070488,0.2066130632172903
0.3298395784320419,-0.20661788962710603,-1.6061785683986494
-0.3819253334199623,-0.4190025466382311,-0.3097014044700164
-1.1457262363614937,0.8975789889521949,0.14469698408168272
1.1959609886111133,1.3641401793217902,0.2020540022427947
-1.2112741965348353,1.0775581265721943,-0.2511933993399615
-1.2058811655315358,-0.959236910791911,-1.492643643495604
-0.9313517344492501,-0.3934261078034572,-0.8845966155269723
0.34152589199006816,-0.7209797089494568,-1.060241315488254
1.1023606593523225,-0.39852201957446864,0.8955540373320866
0.11110855588917086,0.9131583216195981,-0.4491178780781256
0.4891562827136046,1.6865026396573541,0.8871696993596001
0.017620666383450875,-0.562640139052738,-0.29298869877929135
0.0753527516733307,-0.02381158102888418,2.193296122042943
-0.33098768568514797,0.1766303224003948,-0.2979167124869522
-0.28718792421423,1.393290208154244,-0.0632123507755089
0.10809774258875882,-0.6508361470743397,-1.5036148676111103
-1.5341859028429994,1.0531453699445812,1.0389138323541305
0.8683912699092164,1.4863198767568035,0.5525497520393688
1.0431929486758191,-1.4685620337158936,0.411973360824045
0.32261212577131876,2.283264784652249,0.8147890253082397
0.28541603065268095,-0.3525418720397652,-0.2638428440838279
1.2066099459244999,-2.044414642475946,-0.9560075437604002
0.28888268595532596,0.8409755996956413,-1.4256619542092284
0.33013975729568923,0.9175016178101543,1.8034665715517129
-0.9872344615960859,1.2677878348353064,0.6255755020247937
-1.5324111420760496,0.330459815561744,-1.9030732576960936
-1.646229059072748,0.48671257355359415,0.2964232909506323
0.15872257197586032,0.34074491144805513,-0.4751321767486967
0.2726907927355698,1.371712886557714,1.6505259024891095
-1.0271468308920033,0.3798011409968197,-0.20948943705621875
-1.3399172541961855,1.1155879656417989,-0.764490951675713
0.8002185261689048,-0.026310701528545147,0.5500882882473729
-0.27060102149674536,0.7368040405919077,2.2251622526503803
0.14311851195656902,-2.6726200162548897,1.5092535319479485
-0.5820745334360371,2.2171173454363986,1.0775084266045742
-2.946488994310023,0.9840579585977572,-1.0385942070941554
0.7416645720163529,-1.645155756770549,-0.7230730071311177
-0.8704544913845623,-0.8740488911359511,-0.5731845366203439
0.9964546720236843,-0.007120678147060947,0.04732836674912638
0.7240953258766654,0.027127668825302615,-0.019793618156387662
-0.5657117494490239,0.4540154529099952,3.062808971285998
0.12119823424161424,-0.7935944591179573,1.7451945713008077
-1.7548365617337212,-0.233927153869188,-0.7832142857185306
-0.9176688166115097,-0.2017355322347368,0.12522300280204648
-0.05609444846524299,0.28027942984108295,0.11760721119915364
-0.8460141881617802,-2.364682511904786,-0.25462918184063577
0.3863844404172015,-2.1240923688179736,1.6469028548419016
-0.057996239619116215,-0.8974763603683336,-0.6839600907939763
-1.5949956782526529,1.2820613265231082,-1.1144086072197803
-0.29481502755474903,0.179425794552148,2.03717472081534
0.35185545024420417,-0.5552765700218885,-0.49607992095488906
1.1263708157567733,0.7997911986199916,0.9824824594314011
-1.759059618501067,0.13939884724722534,2.0145104637639504
-1.3123619115819511,0.9723422408733914,-0.8706721322438483
0.5137691846113313,-0.8398215836127944,-0.06845577708489965
-0.08280952103235782,-0.977970640150264,-1.414409373009267
1.6694424077453816,0.23042842338199437,-0.38906333410315636
-0.6801237127227373,-1.7843058264783571,0.3584839075562479
-0.4087486185412706,0.3195295071628651,-1.4380173379409977
-0.11252444345849584,0.06836398215469436,-0.5499794811838138
1.1017922994834475,-0.2724088305249531,0.08397492559033572
0.3132519826716157,0.6470153337419382,-0.3839350803681634
-2.007867167015556,-1.4011942961012658,2.095698757227053
2.58114616136285,-0.6195216014769358,-0.2994807886575695
-0.44399855755878936,0.722126080475996,-0.26975851212266516
0.35884362171440237,0.618162515116894,1.0543089612097656
1.3271565271558765,0.6970610282772869,0.09902134161935051
1.0790133501493002,0.7789930466886218,-0.3863969503299196
0.6878428225863621,0.45153414165457073,-0.3142719803521405
-0.9218760025061723,-0.4600909203418629,-0.49619446351752977
0.02996977802395217,-1.9042262510914223,0.12356213348295698
